% _Annual_D-N__________________ L-OTI(^S^o^N^C) Change 1957-2020                  
%   i   j     lon     lat    array(i,j)
 166   4  151.00  -83.00        0.5435
 167   4  153.00  -83.00        0.5435
 168   4  155.00  -83.00        0.5435
 169   4  157.00  -83.00        0.5435
 170   4  159.00  -83.00        0.5435
 171   4  161.00  -83.00        0.5435
 172   4  163.00  -83.00        0.5435
 173   4  165.00  -83.00        0.5435
 174   4  167.00  -83.00        0.5435
 175   4  169.00  -83.00        0.5435
 176   4  171.00  -83.00        0.5435
 177   4  173.00  -83.00        0.5435
 178   4  175.00  -83.00        0.5435
 179   4  177.00  -83.00        0.5435
 180   4  179.00  -83.00        0.5435
   1   5 -179.00  -81.00        1.3736
   2   5 -177.00  -81.00        1.3736
   3   5 -175.00  -81.00        1.3736
   4   5 -173.00  -81.00        1.3736
   5   5 -171.00  -81.00        1.3726
   6   5 -169.00  -81.00        1.3716
   7   5 -167.00  -81.00        1.3716
   8   5 -165.00  -81.00        1.3716
   9   5 -163.00  -81.00        1.3716
  10   5 -161.00  -81.00        1.3801
  11   5 -159.00  -81.00        1.3801
  12   5 -157.00  -81.00        1.3801
  13   5 -155.00  -81.00        1.3801
  14   5 -153.00  -81.00        1.4018
  15   5 -151.00  -81.00        1.4235
  16   5 -149.00  -81.00        1.4235
  17   5 -147.00  -81.00        1.4235
  18   5 -145.00  -81.00        1.4235
  19   5 -143.00  -81.00        1.4892
  20   5 -141.00  -81.00        1.4892
  21   5 -139.00  -81.00        1.4892
  22   5 -137.00  -81.00        1.4892
  23   5 -135.00  -81.00        1.4978
  24   5 -133.00  -81.00        1.5064
  25   5 -131.00  -81.00        1.5064
  26   5 -129.00  -81.00        1.5064
  27   5 -127.00  -81.00        1.5064
  28   5 -125.00  -81.00        1.6059
  29   5 -123.00  -81.00        1.6059
  30   5 -121.00  -81.00        1.6059
  31   5 -119.00  -81.00        1.6059
  32   5 -117.00  -81.00        1.6026
  33   5 -115.00  -81.00        1.5993
  34   5 -113.00  -81.00        1.5993
  35   5 -111.00  -81.00        1.5993
  36   5 -109.00  -81.00        1.5993
  37   5 -107.00  -81.00        1.5605
  38   5 -105.00  -81.00        1.5605
  39   5 -103.00  -81.00        1.5605
  40   5 -101.00  -81.00        1.5605
  41   5  -99.00  -81.00        1.5650
  42   5  -97.00  -81.00        1.5696
  43   5  -95.00  -81.00        1.5696
  44   5  -93.00  -81.00        1.5696
  45   5  -91.00  -81.00        1.5696
  46   5  -89.00  -81.00        1.4746
  47   5  -87.00  -81.00        1.4746
  48   5  -85.00  -81.00        1.4746
  49   5  -83.00  -81.00        1.4746
  50   5  -81.00  -81.00        1.3737
  51   5  -79.00  -81.00        1.2729
  52   5  -77.00  -81.00        1.2729
  53   5  -75.00  -81.00        1.2729
  54   5  -73.00  -81.00        1.2729
  55   5  -71.00  -81.00        0.2715
  56   5  -69.00  -81.00        0.2715
  57   5  -67.00  -81.00        0.2715
  58   5  -65.00  -81.00        0.2715
  59   5  -63.00  -81.00       -0.0744
  60   5  -61.00  -81.00       -0.4203
  61   5  -59.00  -81.00       -0.4203
  62   5  -57.00  -81.00       -0.4203
  63   5  -55.00  -81.00       -0.4203
  64   5  -53.00  -81.00       -0.7646
  65   5  -51.00  -81.00       -0.7646
  66   5  -49.00  -81.00       -0.7646
  67   5  -47.00  -81.00       -0.7646
  68   5  -45.00  -81.00       -0.7848
  69   5  -43.00  -81.00       -0.8050
  70   5  -41.00  -81.00       -0.8050
  71   5  -39.00  -81.00       -0.8050
  72   5  -37.00  -81.00       -0.8050
  73   5  -35.00  -81.00       -0.8186
  74   5  -33.00  -81.00       -0.8186
  75   5  -31.00  -81.00       -0.8186
  76   5  -29.00  -81.00       -0.8186
  77   5  -27.00  -81.00       -0.8233
  78   5  -25.00  -81.00       -0.8280
  79   5  -23.00  -81.00       -0.8280
  80   5  -21.00  -81.00       -0.8280
  81   5  -19.00  -81.00       -0.8280
  82   5  -17.00  -81.00       -0.8396
  83   5  -15.00  -81.00       -0.8396
  84   5  -13.00  -81.00       -0.8396
  85   5  -11.00  -81.00       -0.8396
  86   5   -9.00  -81.00       -0.7438
  87   5   -7.00  -81.00       -0.6481
  88   5   -5.00  -81.00       -0.6481
  89   5   -3.00  -81.00       -0.6481
  90   5   -1.00  -81.00       -0.6481
  91   5    1.00  -81.00       -0.3906
  92   5    3.00  -81.00       -0.3906
  93   5    5.00  -81.00       -0.3906
  94   5    7.00  -81.00       -0.3906
  95   5    9.00  -81.00       -0.2096
  96   5   11.00  -81.00       -0.0286
  97   5   13.00  -81.00       -0.0286
  98   5   15.00  -81.00       -0.0286
  99   5   17.00  -81.00       -0.0286
 100   5   19.00  -81.00        0.7917
 101   5   21.00  -81.00        0.7917
 102   5   23.00  -81.00        0.7917
 103   5   25.00  -81.00        0.7917
 104   5   27.00  -81.00        1.2217
 105   5   29.00  -81.00        1.6516
 106   5   31.00  -81.00        1.6516
 107   5   33.00  -81.00        1.6516
 108   5   35.00  -81.00        1.6516
 109   5   37.00  -81.00        2.0680
 110   5   39.00  -81.00        2.0680
 111   5   41.00  -81.00        2.0680
 112   5   43.00  -81.00        2.0680
 113   5   45.00  -81.00        2.0631
 114   5   47.00  -81.00        2.0583
 115   5   49.00  -81.00        2.0583
 116   5   51.00  -81.00        2.0583
 117   5   53.00  -81.00        2.0583
 118   5   55.00  -81.00        1.6962
 119   5   57.00  -81.00        1.6962
 120   5   59.00  -81.00        1.6962
 121   5   61.00  -81.00        1.6962
 122   5   63.00  -81.00        1.4701
 123   5   65.00  -81.00        1.2440
 124   5   67.00  -81.00        1.2440
 125   5   69.00  -81.00        1.2440
 126   5   71.00  -81.00        1.2440
 127   5   73.00  -81.00        1.2692
 128   5   75.00  -81.00        1.2692
 129   5   77.00  -81.00        1.2692
 130   5   79.00  -81.00        1.2692
 131   5   81.00  -81.00        1.2580
 132   5   83.00  -81.00        1.2467
 133   5   85.00  -81.00        1.2467
 134   5   87.00  -81.00        1.2467
 135   5   89.00  -81.00        1.2467
 136   5   91.00  -81.00        1.2411
 137   5   93.00  -81.00        1.2411
 138   5   95.00  -81.00        1.2411
 139   5   97.00  -81.00        1.2411
 140   5   99.00  -81.00        1.2280
 141   5  101.00  -81.00        1.2148
 142   5  103.00  -81.00        1.2148
 143   5  105.00  -81.00        1.2148
 144   5  107.00  -81.00        1.2148
 145   5  109.00  -81.00        1.3175
 146   5  111.00  -81.00        1.3175
 147   5  113.00  -81.00        1.3175
 148   5  115.00  -81.00        1.3175
 149   5  117.00  -81.00        1.3547
 150   5  119.00  -81.00        1.3920
 151   5  121.00  -81.00        1.3920
 152   5  123.00  -81.00        1.3920
 153   5  125.00  -81.00        1.3920
 154   5  127.00  -81.00        1.4043
 155   5  129.00  -81.00        1.4043
 156   5  131.00  -81.00        1.4043
 157   5  133.00  -81.00        1.4043
 158   5  135.00  -81.00        1.4042
 159   5  137.00  -81.00        1.4042
 160   5  139.00  -81.00        1.4042
 161   5  141.00  -81.00        1.4042
 162   5  143.00  -81.00        1.4042
 163   5  145.00  -81.00        1.3972
 164   5  147.00  -81.00        1.3972
 165   5  149.00  -81.00        1.3972
 166   5  151.00  -81.00        1.3972
 167   5  153.00  -81.00        1.3899
 168   5  155.00  -81.00        1.3826
 169   5  157.00  -81.00        1.3826
 170   5  159.00  -81.00        1.3826
 171   5  161.00  -81.00        1.3826
 172   5  163.00  -81.00        1.3495
 173   5  165.00  -81.00        1.3495
 174   5  167.00  -81.00        1.3495
 175   5  169.00  -81.00        1.3495
 176   5  171.00  -81.00        1.3634
 177   5  173.00  -81.00        1.3773
 178   5  175.00  -81.00        1.3773
 179   5  177.00  -81.00        1.3773
 180   5  179.00  -81.00        1.3773
   1   6 -179.00  -79.00        1.4652
   2   6 -177.00  -79.00        1.4652
   3   6 -175.00  -79.00        1.4652
   4   6 -173.00  -79.00        1.4652
   5   6 -171.00  -79.00        1.4674
   6   6 -169.00  -79.00        1.4695
   7   6 -167.00  -79.00        1.4695
   8   6 -165.00  -79.00        1.4695
   9   6 -163.00  -79.00        1.4695
  10   6 -161.00  -79.00        1.4752
  11   6 -159.00  -79.00        1.4752
  12   6 -157.00  -79.00        1.4752
  13   6 -155.00  -79.00        1.4752
  14   6 -153.00  -79.00        1.5025
  15   6 -151.00  -79.00        1.5297
  16   6 -149.00  -79.00        1.5297
  17   6 -147.00  -79.00        1.5297
  18   6 -145.00  -79.00        1.5297
  19   6 -143.00  -79.00        1.5380
  20   6 -141.00  -79.00        1.5380
  21   6 -139.00  -79.00        1.5380
  22   6 -137.00  -79.00        1.5380
  23   6 -135.00  -79.00        1.5470
  24   6 -133.00  -79.00        1.5561
  25   6 -131.00  -79.00        1.5561
  26   6 -129.00  -79.00        1.5561
  27   6 -127.00  -79.00        1.5561
  28   6 -125.00  -79.00        1.6607
  29   6 -123.00  -79.00        1.6607
  30   6 -121.00  -79.00        1.6607
  31   6 -119.00  -79.00        1.6607
  32   6 -117.00  -79.00        1.6573
  33   6 -115.00  -79.00        1.6538
  34   6 -113.00  -79.00        1.6538
  35   6 -111.00  -79.00        1.6538
  36   6 -109.00  -79.00        1.6538
  37   6 -107.00  -79.00        1.6130
  38   6 -105.00  -79.00        1.6130
  39   6 -103.00  -79.00        1.6130
  40   6 -101.00  -79.00        1.6130
  41   6  -99.00  -79.00        1.6178
  42   6  -97.00  -79.00        1.6225
  43   6  -95.00  -79.00        1.6225
  44   6  -93.00  -79.00        1.6225
  45   6  -91.00  -79.00        1.6225
  46   6  -89.00  -79.00        1.8069
  47   6  -87.00  -79.00        1.8069
  48   6  -85.00  -79.00        1.8069
  49   6  -83.00  -79.00        1.8069
  50   6  -81.00  -79.00        1.6703
  51   6  -79.00  -79.00        1.5338
  52   6  -77.00  -79.00        1.5338
  53   6  -75.00  -79.00        1.5338
  54   6  -73.00  -79.00        1.5338
  55   6  -71.00  -79.00        0.4875
  56   6  -69.00  -79.00        0.4875
  57   6  -67.00  -79.00        0.4875
  58   6  -65.00  -79.00        0.4875
  59   6  -63.00  -79.00        0.0699
  60   6  -61.00  -79.00       -0.3476
  61   6  -59.00  -79.00       -0.3476
  62   6  -57.00  -79.00       -0.3476
  63   6  -55.00  -79.00       -0.3476
  64   6  -53.00  -79.00       -0.8644
  65   6  -51.00  -79.00       -0.8644
  66   6  -49.00  -79.00       -0.8644
  67   6  -47.00  -79.00       -0.8644
  68   6  -45.00  -79.00       -0.9005
  69   6  -43.00  -79.00       -0.9367
  70   6  -41.00  -79.00       -0.9367
  71   6  -39.00  -79.00       -0.9367
  72   6  -37.00  -79.00       -0.9367
  73   6  -35.00  -79.00       -0.9488
  74   6  -33.00  -79.00       -0.9488
  75   6  -31.00  -79.00       -0.9488
  76   6  -29.00  -79.00       -0.9488
  77   6  -27.00  -79.00       -0.9596
  78   6  -25.00  -79.00       -0.9704
  79   6  -23.00  -79.00       -0.9704
  80   6  -21.00  -79.00       -0.9704
  81   6  -19.00  -79.00       -0.9704
  82   6  -17.00  -79.00       -0.9133
  83   6  -15.00  -79.00       -0.9133
  84   6  -13.00  -79.00       -0.9133
  85   6  -11.00  -79.00       -0.9133
  86   6   -9.00  -79.00       -0.8006
  87   6   -7.00  -79.00       -0.6878
  88   6   -5.00  -79.00       -0.6878
  89   6   -3.00  -79.00       -0.6878
  90   6   -1.00  -79.00       -0.6878
  91   6    1.00  -79.00       -0.4082
  92   6    3.00  -79.00       -0.4082
  93   6    5.00  -79.00       -0.4082
  94   6    7.00  -79.00       -0.4082
  95   6    9.00  -79.00       -0.2056
  96   6   11.00  -79.00       -0.0031
  97   6   13.00  -79.00       -0.0031
  98   6   15.00  -79.00       -0.0031
  99   6   17.00  -79.00       -0.0031
 100   6   19.00  -79.00        0.9791
 101   6   21.00  -79.00        0.9791
 102   6   23.00  -79.00        0.9791
 103   6   25.00  -79.00        0.9791
 104   6   27.00  -79.00        1.3748
 105   6   29.00  -79.00        1.7704
 106   6   31.00  -79.00        1.7704
 107   6   33.00  -79.00        1.7704
 108   6   35.00  -79.00        1.7704
 109   6   37.00  -79.00        2.1400
 110   6   39.00  -79.00        2.1400
 111   6   41.00  -79.00        2.1400
 112   6   43.00  -79.00        2.1400
 113   6   45.00  -79.00        2.1194
 114   6   47.00  -79.00        2.0988
 115   6   49.00  -79.00        2.0988
 116   6   51.00  -79.00        2.0988
 117   6   53.00  -79.00        2.0988
 118   6   55.00  -79.00        1.7666
 119   6   57.00  -79.00        1.7666
 120   6   59.00  -79.00        1.7666
 121   6   61.00  -79.00        1.7666
 122   6   63.00  -79.00        1.5566
 123   6   65.00  -79.00        1.3466
 124   6   67.00  -79.00        1.3466
 125   6   69.00  -79.00        1.3466
 126   6   71.00  -79.00        1.3466
 127   6   73.00  -79.00        1.2610
 128   6   75.00  -79.00        1.2610
 129   6   77.00  -79.00        1.2610
 130   6   79.00  -79.00        1.2610
 131   6   81.00  -79.00        1.2691
 132   6   83.00  -79.00        1.2773
 133   6   85.00  -79.00        1.2773
 134   6   87.00  -79.00        1.2773
 135   6   89.00  -79.00        1.2773
 136   6   91.00  -79.00        1.2858
 137   6   93.00  -79.00        1.2858
 138   6   95.00  -79.00        1.2858
 139   6   97.00  -79.00        1.2858
 140   6   99.00  -79.00        1.3143
 141   6  101.00  -79.00        1.3428
 142   6  103.00  -79.00        1.3428
 143   6  105.00  -79.00        1.3428
 144   6  107.00  -79.00        1.3428
 145   6  109.00  -79.00        1.4050
 146   6  111.00  -79.00        1.4050
 147   6  113.00  -79.00        1.4050
 148   6  115.00  -79.00        1.4050
 149   6  117.00  -79.00        1.4399
 150   6  119.00  -79.00        1.4748
 151   6  121.00  -79.00        1.4748
 152   6  123.00  -79.00        1.4748
 153   6  125.00  -79.00        1.4748
 154   6  127.00  -79.00        1.4776
 155   6  129.00  -79.00        1.4776
 156   6  131.00  -79.00        1.4776
 157   6  133.00  -79.00        1.4776
 158   6  135.00  -79.00        1.4676
 159   6  137.00  -79.00        1.4576
 160   6  139.00  -79.00        1.4576
 161   6  141.00  -79.00        1.4576
 162   6  143.00  -79.00        1.4576
 163   6  145.00  -79.00        1.4559
 164   6  147.00  -79.00        1.4559
 165   6  149.00  -79.00        1.4559
 166   6  151.00  -79.00        1.4559
 167   6  153.00  -79.00        1.4481
 168   6  155.00  -79.00        1.4404
 169   6  157.00  -79.00        1.4404
 170   6  159.00  -79.00        1.4404
 171   6  161.00  -79.00        1.4404
 172   6  163.00  -79.00        1.4349
 173   6  165.00  -79.00        1.4349
 174   6  167.00  -79.00        1.4349
 175   6  169.00  -79.00        1.4349
 176   6  171.00  -79.00        1.4479
 177   6  173.00  -79.00        1.4610
 178   6  175.00  -79.00        1.4610
 179   6  177.00  -79.00        1.4610
 180   6  179.00  -79.00        1.4610
   1   7 -179.00  -77.00        1.5915
   2   7 -177.00  -77.00        1.5915
   3   7 -175.00  -77.00        1.5915
   4   7 -173.00  -77.00        1.5915
   5   7 -171.00  -77.00        1.6021
   6   7 -169.00  -77.00        1.6128
   7   7 -167.00  -77.00        1.6128
   8   7 -165.00  -77.00        1.6128
   9   7 -163.00  -77.00        1.6128
  10   7 -161.00  -77.00        1.6097
  11   7 -159.00  -77.00        1.6097
  12   7 -157.00  -77.00        1.6097
  13   7 -155.00  -77.00        1.6097
  14   7 -153.00  -77.00        1.6487
  15   7 -151.00  -77.00        1.6877
  16   7 -149.00  -77.00        1.6877
  17   7 -147.00  -77.00        1.6877
  18   7 -145.00  -77.00        1.6877
  19   7 -143.00  -77.00     9999.0000
  20   7 -141.00  -77.00     9999.0000
  21   7 -139.00  -77.00     9999.0000
  22   7 -137.00  -77.00     9999.0000
  23   7 -135.00  -77.00     9999.0000
  24   7 -133.00  -77.00     9999.0000
  25   7 -131.00  -77.00     9999.0000
  26   7 -129.00  -77.00     9999.0000
  27   7 -127.00  -77.00     9999.0000
  28   7 -125.00  -77.00     9999.0000
  29   7 -123.00  -77.00     9999.0000
  30   7 -121.00  -77.00     9999.0000
  31   7 -119.00  -77.00     9999.0000
  32   7 -117.00  -77.00     9999.0000
  33   7 -115.00  -77.00     9999.0000
  34   7 -113.00  -77.00     9999.0000
  35   7 -111.00  -77.00     9999.0000
  36   7 -109.00  -77.00     9999.0000
  37   7 -107.00  -77.00     9999.0000
  38   7 -105.00  -77.00     9999.0000
  39   7 -103.00  -77.00     9999.0000
  40   7 -101.00  -77.00     9999.0000
  41   7  -99.00  -77.00     9999.0000
  42   7  -97.00  -77.00     9999.0000
  43   7  -95.00  -77.00     9999.0000
  44   7  -93.00  -77.00     9999.0000
  45   7  -91.00  -77.00     9999.0000
  46   7  -89.00  -77.00        2.5446
  47   7  -87.00  -77.00        2.5446
  48   7  -85.00  -77.00        2.5446
  49   7  -83.00  -77.00        2.5446
  50   7  -81.00  -77.00        2.3288
  51   7  -79.00  -77.00        2.1131
  52   7  -77.00  -77.00        2.1131
  53   7  -75.00  -77.00        2.1131
  54   7  -73.00  -77.00        2.1131
  55   7  -71.00  -77.00        1.0846
  56   7  -69.00  -77.00        1.0846
  57   7  -67.00  -77.00        1.0846
  58   7  -65.00  -77.00        1.0846
  59   7  -63.00  -77.00        0.5274
  60   7  -61.00  -77.00       -0.0298
  61   7  -59.00  -77.00       -0.0298
  62   7  -57.00  -77.00       -0.0298
  63   7  -55.00  -77.00       -0.0298
  64   7  -53.00  -77.00       -0.9480
  65   7  -51.00  -77.00       -0.9480
  66   7  -49.00  -77.00       -0.9480
  67   7  -47.00  -77.00       -0.9480
  68   7  -45.00  -77.00       -1.0230
  69   7  -43.00  -77.00       -1.0980
  70   7  -41.00  -77.00       -1.0980
  71   7  -39.00  -77.00       -1.0980
  72   7  -37.00  -77.00       -1.0980
  73   7  -35.00  -77.00       -1.1042
  74   7  -33.00  -77.00       -1.1042
